codigo_entidad,descripcion_entidad,codigo_dato,descripcion_dato,valor_dato,formato,año,mes,mes_str,origen
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010000000,A C T I V O,514055496.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010100000,Efectivo y deposito en bancos,103727568.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010200000,Títulos Públicos y Privados,101496444.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010300000,Préstamos,227191440.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010301000,Sector Público no Financiero,2876.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010302000,Sector Financiero,7854268.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010303000,Sector Privado no Financiero y Residentes en el Ext.,227448334.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010303001,Adelantos,13942456.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010303005,"Doc a sola firma, descont. y comprados",32187950.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010303010,Hipotecarios,11675621.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010303015,Prendarios,966346.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010303020,Personales,25525313.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010303030,Otros,138767921.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010303045,Intereses y dif. cotiz. deveng. a cobrar,9960200.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010303050,Cobros no aplicados,-81792.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010303055,Intereses documentados,-1255116.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010303060,Ajustes NIIF,-4240565.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010304000,Previsiones,-8114038.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010400000,Otros Cred.por Interm.Finan.,52282594.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010500000,Credito por arrendamiento financiero,2257084.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010600000,Part. en otras Sociedades,410428.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010600005,En entidades financieras,0.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010600020,Otras,410428.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010700000,Créditos Diversos,9947805.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010800000,"Propiedad, plantas y equipo",12427596.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010900000,Bienes Diversos,842305.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100011000000,Activos Intangibles,3406873.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100011200000,Partidas Pend. de Imputación,65359.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100020000000,P A S I V O,468482047.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100020100000,Depósitos,374089510.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100020101000,Sector Público no financiero,10387084.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100020102000,Sector Financiero,406866.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100020103000,Sector Privado no Financiero y Residentes en el Ext.,363295560.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100020103001,Cuentas corrientes,37276426.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100020103005,Caja de ahorros,176551056.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100020103010,Plazo fijo e inversiones a plazo,143282043.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100020103015,Otros,2205191.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100020103020,Intereses y dif. cotiz. deveng. a pagar,3980844.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100020200000,Otras Oblig.por Intermed. Financ.,67794918.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100020300000,Obligaciones Diversas,15905023.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100020400000,Provisiones,1379384.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100020500000,Obligaciones Subordinadas,9249500.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100020600000,Partidas Pendientes de Imputación,63712.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100030000000,P A T R I M O N I O   N E T O,45573449.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100030100000,"Capital, Aportes, Reservas y ORI acumulado",29270701.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100030600000,Resultados no asignados,16302748.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100040000000,R T D O S.   I N T E G R A L E S   A C U M.   D E L   P E R,1604301.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100040100000,Ingresos financieros,10728110.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100040100005,Por Intereses,5657230.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100040100090,Otros Ingresos Financieros,5070880.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100040200000,Egresos financieros,-6390152.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100040200005,Por Intereses,-5273496.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100040200090,Otros Egresos Financieros,-1116656.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100040300000,Cargo por incobrabilidad,-928076.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100040400000,Ingresos por servicios,1763818.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100040500000,Egresos por servicios,-677893.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100040700000,Gastos de administración,-1752088.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100040800000,Créditos recuperados y previsiones desafectadas,7416.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100041300000,Otros,-9565.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100041400000,Impuesto a las ganancias,-698164.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100041500000,Otro resultado integral,-439105.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100050000000,PARTIDAS FUERA DE BALANCE,0.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100050100000,Créditos irrecuperables en partidas fuera del balance,1766271.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100050200000,Contingentes acreedoras,37808117.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100050300000,De Control acreedoras,6615916.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100050400000,De Derivados acreedoras,54488057.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100050500000,De Actividad fiduciaria acreedoras,0.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100050600000,Contingentes deudoras,93244225.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100050700000,De Control deudoras,563219387.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100050800000,De Derivados deudoras,61123249.0,N,2019,1,2019-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100050900000,De Actividad fiduciaria deudoras,5963355.0,N,2019,1,2019-01,balres
00011,BANCO DE LA NACION ARGENTINA,100010000000,A C T I V O,1169112847.0,N,2019,1,2019-01,balres
00011,BANCO DE LA NACION ARGENTINA,100010100000,Efectivo y deposito en bancos,308003610.0,N,2019,1,2019-01,balres
00011,BANCO DE LA NACION ARGENTINA,100010200000,Títulos Públicos y Privados,370196511.0,N,2019,1,2019-01,balres
00011,BANCO DE LA NACION ARGENTINA,100010300000,Préstamos,363350635.0,N,2019,1,2019-01,balres
00011,BANCO DE LA NACION ARGENTINA,100010301000,Sector Público no Financiero,32672951.0,N,2019,1,2019-01,balres
00011,BANCO DE LA NACION ARGENTINA,100010302000,Sector Financiero,2412741.0,N,2019,1,2019-01,balres
00011,BANCO DE LA NACION ARGENTINA,100010303000,Sector Privado no Financiero y Residentes en el Ext.,351045502.0,N,2019,1,2019-01,balres
00011,BANCO DE LA NACION ARGENTINA,100010303001,Adelantos,4350942.0,N,2019,1,2019-01,balres
00011,BANCO DE LA NACION ARGENTINA,100010303005,"Doc a sola firma, descont. y comprados",38020769.0,N,2019,1,2019-01,balres
00011,BANCO DE LA NACION ARGENTINA,100010303010,Hipotecarios,111262102.0,N,2019,1,2019-01,balres
