codigo_entidad,descripcion_entidad,codigo_dato,descripcion_dato,valor_dato,formato,año,mes,mes_str,origen
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010000000,A C T I V O,964734209.0,N,2021,1,2021-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010100000,Efectivo y deposito en bancos,204615854.0,N,2021,1,2021-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010200000,Títulos Públicos y Privados,198528304.0,N,2021,1,2021-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010300000,Préstamos,436875120.0,N,2021,1,2021-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010301000,Sector Público no Financiero,355.0,N,2021,1,2021-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010302000,Sector Financiero,7670052.0,N,2021,1,2021-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010303000,Sector Privado no Financiero y Residentes en el Ext.,456064045.0,N,2021,1,2021-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010303001,Adelantos,36119942.0,N,2021,1,2021-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010303005,"Doc a sola firma, descont. y comprados",147374597.0,N,2021,1,2021-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010303010,Hipotecarios,16632815.0,N,2021,1,2021-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010303015,Prendarios,11967451.0,N,2021,1,2021-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010303020,Personales,33073242.0,N,2021,1,2021-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010303030,Otros,186925902.0,N,2021,1,2021-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010303045,Intereses y dif. cotiz. deveng. a cobrar,38155031.0,N,2021,1,2021-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010303050,Cobros no aplicados,-53152.0,N,2021,1,2021-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010303055,Intereses documentados,-2147272.0,N,2021,1,2021-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010303060,Ajustes NIIF,-11984511.0,N,2021,1,2021-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010304000,Previsiones,-26859332.0,N,2021,1,2021-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010400000,Otros Cred.por Interm.Finan.,46835576.0,N,2021,1,2021-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010500000,Credito por arrendamiento financiero,1926576.0,N,2021,1,2021-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010600000,Part. en otras Sociedades,470038.0,N,2021,1,2021-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010600020,Otras,470038.0,N,2021,1,2021-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010700000,Créditos Diversos,21013000.0,N,2021,1,2021-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010800000,"Propiedad, plantas y equipo",39515430.0,N,2021,1,2021-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010900000,Bienes Diversos,1340252.0,N,2021,1,2021-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100011000000,Activos Intangibles,13327359.0,N,2021,1,2021-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100011200000,Partidas Pend. de Imputación,286700.0,N,2021,1,2021-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100020000000,P A S I V O,808640004.0,N,2021,1,2021-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100020100000,Depósitos,693383698.0,N,2021,1,2021-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100020101000,Sector Público no financiero,25386733.0,N,2021,1,2021-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100020102000,Sector Financiero,2407959.0,N,2021,1,2021-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100020103000,Sector Privado no Financiero y Residentes en el Ext.,665589006.0,N,2021,1,2021-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100020103001,Cuentas corrientes,112169624.0,N,2021,1,2021-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100020103005,Caja de ahorros,297623447.0,N,2021,1,2021-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100020103010,Plazo fijo e inversiones a plazo,247288264.0,N,2021,1,2021-01,balres
