codigo_entidad,descripcion_entidad,codigo_dato,descripcion_dato,valor_dato,formato,año,mes,mes_str,origen
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010000000,A C T I V O,22956378464.0,N,2025,1,2025-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010100000,Efectivo y deposito en bancos,4930768041.0,N,2025,1,2025-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010200000,Títulos Públicos y Privados,4862450616.0,N,2025,1,2025-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010300000,Préstamos,9714397819.0,N,2025,1,2025-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010301000,Sector Público no Financiero,385653.0,N,2025,1,2025-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010302000,Sector Financiero,100431351.0,N,2025,1,2025-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010303000,Sector Privado no Financiero y Residentes en el Ext.,9973370320.0,N,2025,1,2025-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010303001,Adelantos,637000505.0,N,2025,1,2025-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010303005,"Doc a sola firma, descont. y comprados",3845211439.0,N,2025,1,2025-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010303010,Hipotecarios,390015098.0,N,2025,1,2025-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010303015,Prendarios,272071484.0,N,2025,1,2025-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010303020,Personales,1131977356.0,N,2025,1,2025-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010303030,Otros,3336362104.0,N,2025,1,2025-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010303045,Intereses y dif. cotiz. deveng. a cobrar,513628166.0,N,2025,1,2025-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010303050,Cobros no aplicados,-115912.0,N,2025,1,2025-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010303055,Intereses documentados,-23131404.0,N,2025,1,2025-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010303060,Ajustes NIIF,-129648516.0,N,2025,1,2025-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010304000,Previsiones,-359789505.0,N,2025,1,2025-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010400000,Otros Cred.por Interm.Finan.,863096791.0,N,2025,1,2025-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010500000,Credito por arrendamiento financiero,25963347.0,N,2025,1,2025-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010600000,Part. en otras Sociedades,979989272.0,N,2025,1,2025-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010600005,En entidades financieras,73881.0,N,2025,1,2025-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010600020,Otras,979915391.0,N,2025,1,2025-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010700000,Créditos Diversos,574625552.0,N,2025,1,2025-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010800000,"Propiedad, plantas y equipo",723860568.0,N,2025,1,2025-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100010900000,Bienes Diversos,47071270.0,N,2025,1,2025-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100011000000,Activos Intangibles,230485124.0,N,2025,1,2025-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100011200000,Partidas Pend. de Imputación,3670064.0,N,2025,1,2025-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100020000000,P A S I V O,18402459975.0,N,2025,1,2025-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100020100000,Depósitos,15203035886.0,N,2025,1,2025-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100020101000,Sector Público no financiero,379137485.0,N,2025,1,2025-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100020102000,Sector Financiero,2170860.0,N,2025,1,2025-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100020103000,Sector Privado no Financiero y Residentes en el Ext.,14821727541.0,N,2025,1,2025-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100020103001,Cuentas corrientes,1307934511.0,N,2025,1,2025-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100020103005,Caja de ahorros,8509323535.0,N,2025,1,2025-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100020103010,Plazo fijo e inversiones a plazo,4722561896.0,N,2025,1,2025-01,balres
00007,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,100020103015,Otros,59409064.0,N,2025,1,2025-01,balres
